platform,product_id,review_id,rating,comment,username,date,source_url,collected_at
tiki,99958075,19932453,5,Cực kì tốt,Thanh Ngọt,2024-07-20T20:51:33,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,19067687,5,"Đây không chỉ là cái quần, đây còn là kiệt tác. Kiểu dáng thể thao, mặc đi dã ngoại, tắm biển cũng khá hợp.",Think T,2023-04-08T14:58:39,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,19717988,3,Tôi chưa nhan ₫c tiền của sản phẩm thu hồi,Binh Minh,2024-01-09T13:42:45,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,10131383,5,"Quá tuyệt vời shop, mua tặng B trai dịp sinh nhật, giao hàng nhanh trước 1 ngày sinh nhật cảm ơn tiki.Hộp quà còn to, đẹp. Anh ấy rất thích quần của shop còn chụp ảnh gửi. 5* cảm ơn shop nhiều ạ!",Lucci Nguyen,2021-06-03T11:30:55,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,15946148,5,"Quần đẹp, nhận hàng rất hài lòng vì sản phẩm được đóng gói bọc túi cẩn thận. Chất liệu vải mát , co giãn tốt. Có luôn giao hàng 2h nhận luôn. 5* chắc chắn sẽ mua lại ^-^",Nguyen Duy,2022-04-16T11:00:08,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,15906596,5,"Quần vải co giãn tốt, Shop đóng gói rất cẩn thận. Lần đầu mua hàng tại shop nhưng cực kì hài lòng, mua cho ông xã 2 chiếc size XL rất vừa, chắc chắn sẽ tiếp tục ủng hộ Sop",Pham Thu Ha,2022-04-13T17:52:34,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,10449103,5,"phải nói là đẹp, mặc thoải mái , tự tin khi đi ra ngoài, kiểu dáng trẻ, dễ phối mặc với đồ khác. Quân mặc mát rất thích, hàng Official lại là brand Việt nam, ủng hộ hàng Việt 5*",Ng Đức Long,2021-06-16T07:13:08,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,19763558,2,Shop giao khác size đặt hàng,Vủ Hồng,2024-02-07T21:12:11,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,19451449,4,"Chất vải ổn nhưng giặt ra nước màu nhiều, đã giặt 3-4 lần",Huỳnh Văn Thành,2023-08-11T20:25:56,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
tiki,99958075,19818666,5,Đẹp,Huu Dang,2024-03-24T15:19:05,﻿https://tiki.vn/qua-n-du-i-short-gio-nam-the-thao-basic-tre-trung-nang-do-ng-thoa-ng-ma-t-co-gia-n-4-chie-u-mrm-manlywear-p99958075.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.299618_Y.1881938_Z.3985450_CN.07%2F9---Q%C4%90N---Auto&itm_medium=CPC&itm_source=tiki-ads&spid=99958305,2026-04-13T10:20:58
